Name,Description,Lat,Lon
M 4.3 Tarapaca,2012 04 19,-20.133,-68.828
M 4.3 Western Turkey,2012 04 19,39.082,29.129
M 4.2 Off W Coast Of Northern Sumatra,2012 04 19,0.483,92.294
M 4.2 Panama-colombia Border Region,2012 04 19,7.137,-77.229
M 4.2 Eastern Honshu,2012 04 19,37.689,140.016
M 4.2 New Ireland Region,2012 04 19,-4.853,153.969
M 4.1 Offshore Valparaiso,2012 04 19,-32.447,-71.77
M 4.1 Off W Coast Of Northern Sumatra,2012 04 19,2.567,91.755
M 4.1 Oaxaca,2012 04 19,17.445,-95.857
M 4 South Of Java,2012 04 19,-8.89,106.072
M 4 Off W Coast Of Northern Sumatra,2012 04 19,2.441,92.586
M 3.7 New South Wales,2012 04 19,-35.291,148.533
M 3.4 Puerto Rico Region,2012 04 19,19.291,-66.098
M 3.3 Southern Alaska,2012 04 19,59.734,-153.193
M 3.3 Puerto Rico Region,2012 04 19,19.199,-66.016
M 3.3 South Of Aleutian Islands,2012 04 19,51.704,-166.723
M 3.3 Rat Islands,2012 04 19,50.105,179.176
M 3.1 Puerto Rico Region,2012 04 19,19.171,-66.506
M 2.8 South Of Alaska,2012 04 19,54.843,-157.316
M 2.8 Puerto Rico Region,2012 04 19,18.143,-65.558
M 2.8 Central Alaska,2012 04 19,63.521,-147.881
M 2.8 Southern California,2012 04 19,33.799,-116.094
M 2.7 Unimak Island Region,2012 04 19,54.381,-163.11
M 2.6 Puerto Rico,2012 04 19,18.215,-66.838
M 2.6 Washington,2012 04 19,48.768,-122.115
M 2.5 Southern Yukon Territory,2012 04 19,61.614,-140.884
M 2.5 Washington,2012 04 19,48.755,-122.115
M 2.3 Central Alaska,2012 04 19,64.809,-147.501
M 2.2 Northern California,2012 04 19,38.827,-122.805
M 5.9 Off W Coast Of Northern Sumatra,2012 04 20,3.269,93.822
M 5.8 Off W Coast Of Northern Sumatra,2012 04 20,2.153,93.347
M 5.7 Off W Coast Of Northern Sumatra,2012 04 20,3.256,93.853
M 5.2 Off W Coast Of Northern Sumatra,2012 04 20,3.249,93.824
M 5.1 Iran-iraq Border Region,2012 04 20,32.511,47.023
M 5 Iran-iraq Border Region,2012 04 20,32.453,46.99
M 5 Off W Coast Of Northern Sumatra,2012 04 20,2.564,91.901
M 5 Off W Coast Of Northern Sumatra,2012 04 20,2.025,92.334
M 5 Volcano Islands,2012 04 20,25.447,142.688
M 5 Tonga,2012 04 20,-17.617,-173.594
M 4.9 Iran-iraq Border Region,2012 04 20,32.42,46.86
M 4.8 Macquarie Island Region,2012 04 20,-55.256,158.668
M 4.7 Offshore Oaxaca,2012 04 20,15.794,-98.571
M 4.7 Iran-iraq Border Region,2012 04 20,32.549,47.056
M 4.7 Bougainville Region,2012 04 20,-6.834,155.81
M 4.7 Iran-iraq Border Region,2012 04 20,32.42,46.84
M 4.6 Iran-iraq Border Region,2012 04 20,32.524,46.849
M 4.6 Iran-iraq Border Region,2012 04 20,32.538,47.027
M 4.6 North Indian Ocean,2012 04 20,1.346,91.55
M 4.5 Iran-iraq Border Region,2012 04 20,32.579,46.801
M 4.5 Off W Coast Of Northern Sumatra,2012 04 20,3.868,92.692
M 4.5 Vanuatu,2012 04 20,-19.078,168.722
M 4.5 Offshore Oaxaca,2012 04 20,15.92,-98.6
M 4.4 Iran-iraq Border Region,2012 04 20,32.379,46.861
M 4.4 Owen Fracture Zone Region,2012 04 20,13.032,57.819
M 4.4 South Of Java,2012 04 20,-9.891,113.536
M 4.3 Iran-iraq Border Region,2012 04 20,32.381,46.958
M 4.3 Off W Coast Of Northern Sumatra,2012 04 20,3.602,92.552
M 4.3 Off W Coast Of Northern Sumatra,2012 04 20,3.186,93.996
M 4.2 Southern East Pacific Rise,2012 04 20,-49.507,-115.835
M 4.2 Nicobar Islands,2012 04 20,7.48,91.807
M 4.2 Iran-iraq Border Region,2012 04 20,32.477,46.949
M 4.2 Off W Coast Of Northern Sumatra,2012 04 20,3.153,92.708
M 4.2 Central Alaska,2012 04 20,63.004,-150.854
M 4.1 North Indian Ocean,2012 04 20,1.741,89.456
M 4.1 Iran-iraq Border Region,2012 04 20,32.422,46.962
M 4.1 Iran-iraq Border Region,2012 04 20,32.527,46.973
M 4.1 Iran-iraq Border Region,2012 04 20,32.495,46.801
M 4.1 Near N Coast Of New Guinea,2012 04 20,-4.256,145.076
M 4.1 Atacama,2012 04 20,-28.046,-70.31
M 4 Libertador O'higgins,2012 04 20,-34.323,-70.309
M 4 Oaxaca,2012 04 20,16.257,-98.145
M 4 Gulf Of California,2012 04 20,25.713,-109.963
M 3.9 Sulawesi,2012 04 20,-4.275,122.346
M 3.5 Central Alaska,2012 04 20,63.258,-151.1
M 3.3 Virgin Islands Region,2012 04 20,18.851,-65.02
M 3.3 Virgin Islands Region,2012 04 20,19.663,-64.509
M 3.3 Mona Passage,2012 04 20,18.146,-68.471
M 3.2 Virgin Islands Region,2012 04 20,19.707,-64.252
M 3.1 Virgin Islands Region,2012 04 20,19.244,-64.869
M 3 Virgin Islands Region,2012 04 20,19.315,-64.819
M 3 Baja California,2012 04 20,31.229,-115.904
M 3 Alaska Peninsula,2012 04 20,54.248,-162.487
M 2.9 Alaska Peninsula,2012 04 20,55.849,-161.03
M 2.9 Puerto Rico,2012 04 20,18.316,-65.95
M 2.9 Mona Passage,2012 04 20,18.181,-67.395
M 2.7 Andreanof Islands,2012 04 20,51.718,-179.226
M 2.7 Virgin Islands Region,2012 04 20,18.125,-64.759
M 2.7 Puerto Rico Region,2012 04 20,18.885,-67.488
M 2.7 Fox Islands,2012 04 20,52.439,-167.511
M 2.6 Utah,2012 04 20,37.033,-113.558
M 2.6 Kodiak Island Region,2012 04 20,58.708,-152.796
M 2.5 Unimak Island Region,2012 04 20,53.417,-163.395
M 2.1 San Francisco Bay Area,2012 04 20,37.678,-121.965
M 1.9 Northern California,2012 04 20,38.816,-122.815
M 1.8 Island Of Hawaii,2012 04 20,19.16,-155.67
M 6.7 Near N Coast Of Papua,2012 04 21,-1.617,134.276
M 6 Near N Coast Of Papua,2012 04 21,-1.635,134.197
M 5.7 Southern Mid-atlantic Ridge,2012 04 21,-35.229,-16.181
M 5.4 Central Peru,2012 04 21,-14.82,-71.481
M 5.2 Off W Coast Of Northern Sumatra,2012 04 21,3.268,93.723
M 5.2 Southeast Of Loyalty Islands,2012 04 21,-21.825,170.183
M 5 Iran-iraq Border Region,2012 04 21,32.407,47.049
M 4.9 Iran-iraq Border Region,2012 04 21,32.422,47.091
M 4.9 Kermadec Islands Region,2012 04 21,-29.664,-176.207
M 4.8 Near N Coast Of Papua,2012 04 21,-1.623,134.406
M 4.8 Carlsberg Ridge,2012 04 21,-0.556,67.248
M 4.8 Hokkaido,2012 04 21,42.617,142.232
M 4.8 Eastern Uzbekistan,2012 04 21,38.831,66.333
M 4.7 Near N Coast Of Papua,2012 04 21,-1.625,134.453
M 4.7 Southwestern Ryukyu Isl.,2012 04 21,23.281,123.728
M 4.6 Near N Coast Of Papua,2012 04 21,-1.694,134.631
M 4.6 Iran-iraq Border Region,2012 04 21,32.407,47.046
M 4.6 Off East Coast Of Honshu,2012 04 21,40.924,144.865
M 4.6 Off East Coast Of Honshu,2012 04 21,40.934,144.835
M 4.6 Off W Coast Of Northern Sumatra,2012 04 21,3.196,93.744
M 4.6 Off W Coast Of Northern Sumatra,2012 04 21,3.344,92.997
M 4.6 Minahasa,2012 04 21,1.696,120.974
M 4.6 Vanuatu,2012 04 21,-19.083,168.656
M 4.6 North Atlantic Ocean,2012 04 21,13.194,-57.886
M 4.6 Near East Coast Of Honshu,2012 04 21,36.168,141.818
M 4.5 Near N Coast Of Papua,2012 04 21,-1.724,134.426
M 4.5 Off W Coast Of Northern Sumatra,2012 04 21,1.068,95.584
M 4.5 Fiji Region,2012 04 21,-18.061,-178.069
M 4.5 Off W Coast Of Northern Sumatra,2012 04 21,3.388,92.5
M 4.5 Fiji Region,2012 04 21,-17.499,-177.008
M 4.5 Offshore Bio-bio,2012 04 21,-38.224,-74.289
M 4.5 Fiji Region,2012 04 21,-17.566,-179.004
M 4.4 West Chile Rise,2012 04 21,-44.415,-82.001
M 4.4 Near N Coast Of Papua,2012 04 21,-1.673,134.512
M 4.4 Near N Coast Of Papua,2012 04 21,-1.753,134.274
M 4.4 North Indian Ocean,2012 04 21,1.138,91.875
M 4.4 Molucca Sea,2012 04 21,-0.136,126.705
M 4.4 Kermadec Islands Region,2012 04 21,-28.427,-176.6
M 4.3 Near N Coast Of Papua,2012 04 21,-1.673,134.249
M 4.3 Ryukyu Islands,2012 04 21,27.534,128.7
M 4.3 Near East Coast Of Honshu,2012 04 21,36.259,141.922
M 4.3 Off W Coast Of Northern Sumatra,2012 04 21,2.563,93.007
M 4.3 North Island Of New Zealand,2012 04 21,-38.727,176.301
M 4.3 South Island Of New Zealand,2012 04 21,-43.517,172.829
M 4.3 New Britain Region,2012 04 21,-6.809,148.015
M 4.2 Nias Region,2012 04 21,0.478,96.695
M 4.2 Near N Coast Of Papua,2012 04 21,-1.773,134.379
M 4.2 Near N Coast Of Papua,2012 04 21,-1.805,134.391
M 4.2 Ryukyu Islands,2012 04 21,27.308,127.102
M 4.2 New Guinea,2012 04 21,-4.369,143.885
M 4.2 Banda Sea,2012 04 21,-6.69,129.821
M 4.2 New Britain Region,2012 04 21,-6.487,150.784
M 4.1 Oaxaca,2012 04 21,16.346,-98.32
M 4.1 Near N Coast Of Papua,2012 04 21,-1.707,134.504
M 4 Iran-iraq Border Region,2012 04 21,32.56,46.77
M 4 Iran-iraq Border Region,2012 04 21,32.429,47.028
M 4 Near N Coast Of Papua,2012 04 21,-1.594,134.415
M 4 Near N Coast Of Papua,2012 04 21,-0.642,131.869
M 4 Bio-bio,2012 04 21,-36.354,-72.709
M 4 Off W Coast Of Northern Sumatra,2012 04 21,3.214,93.753
M 3.9 Hindu Kush Region,2012 04 21,36.467,70.84
M 3.5 Bosnia And Herzegovina,2012 04 21,42.954,17.836
M 3.2 Oklahoma,2012 04 21,35.58,-97.07
M 3.1 Central California,2012 04 21,36.778,-121.495
M 3 Andreanof Islands,2012 04 21,51.349,-175.452
M 3 Alaska Peninsula,2012 04 21,56.495,-158.167
M 2.9 Andreanof Islands,2012 04 21,50.937,-176.293
M 2.8 Central Alaska,2012 04 21,62.393,-151.254
M 2.7 Island Of Hawaii,2012 04 21,19.325,-155.428
M 2.7 Central Alaska,2012 04 21,63.819,-148.487
M 2.6 Puget Sound Region,2012 04 21,47.697,-121.874
M 2.1 Southern California,2012 04 21,34.3,-118.14
M 5.6 West Of Macquarie Island,2012 04 22,-52.867,140.29
M 5.4 West Of Macquarie Island,2012 04 22,-52.753,140.329
M 5.2 Solomon Islands,2012 04 22,-9.192,158.583
M 5.1 North Indian Ocean,2012 04 22,1.379,91.745
M 4.9 South Of Kermadec Islands,2012 04 22,-32.844,179.867
M 4.8 Volcano Islands,2012 04 22,23.199,143.519
M 4.8 Southern Mid-atlantic Ridge,2012 04 22,-49.573,-8.046
M 4.8 Sunda Strait,2012 04 22,-5.911,105.504
M 4.8 Nicobar Islands,2012 04 22,7.798,93.943
M 4.7 North Indian Ocean,2012 04 22,1.148,91.898
M 4.7 Off East Coast Of Honshu,2012 04 22,37.816,143.541
M 4.7 South Sandwich Islands Region,2012 04 22,-56.924,-25.017
M 4.7 Kep. Tanimbar Region,2012 04 22,-6.472,131.691
M 4.6 Iran-iraq Border Region,2012 04 22,32.411,47.039
M 4.6 Ryukyu Islands,2012 04 22,26.359,128.437
M 4.6 Jalisco,2012 04 22,19.263,-104.639
M 4.6 Jalisco,2012 04 22,19.308,-104.583
M 4.6 Central Peru,2012 04 22,-10.319,-75.967
M 4.5 Near East Coast Of Honshu,2012 04 22,37.277,141.178
M 4.5 Hokkaido,2012 04 22,43.854,142.601
M 4.5 Southwestern Ryukyu Isl.,2012 04 22,24.073,123.502
M 4.5 Fiji Region,2012 04 22,-16.27,-176.631
M 4.5 Celebes Sea,2012 04 22,4.259,122.599
M 4.4 Potosi,2012 04 22,-21.006,-68.213
M 4.4 Vancouver Island,2012 04 22,50.4,-130.26
M 4.4 West Of Macquarie Island,2012 04 22,-52.828,139.958
M 4.4 West Of Macquarie Island,2012 04 22,-53.034,140.4
M 4.3 Western Iran,2012 04 22,32.606,48.728
M 4.3 Near N Coast Of Papua,2012 04 22,-1.66,134.485
M 4.3 La Paz,2012 04 22,-17.354,-69.085
M 4.2 Pacific-antarctic Ridge,2012 04 22,-62.804,-158.423
M 4.2 South Island Of New Zealand,2012 04 22,-43.488,172.833
M 4.2 Off W Coast Of Northern Sumatra,2012 04 22,2.405,90.289
M 4.1 Kepulauan Kai,2012 04 22,-5.818,133.396
M 4.1 Guatemala,2012 04 22,14.281,-91.457
M 4.1 Fox Islands,2012 04 22,52.099,-170.56
M 4 Offshore Michoacan,2012 04 22,17.763,-103.237
M 4 Oaxaca,2012 04 22,16.363,-98.448
M 4 Near N Coast Of Papua,2012 04 22,-1.741,134.544
M 4 Oaxaca,2012 04 22,16.659,-97.781
M 3.5 Southern California,2012 04 22,33.322,-116.402
M 3.2 Fox Islands,2012 04 22,53.479,-166.641
M 3.2 Central Alaska,2012 04 22,63.018,-150.407
M 3.1 Northern Alaska,2012 04 22,67.136,-143.203
M 3.1 Puerto Rico Region,2012 04 22,19.011,-66.031
M 3.1 Southern Alaska,2012 04 22,61.16,-150.412
M 3 Puerto Rico Region,2012 04 22,19.021,-66.012
M 2.9 Fox Islands,2012 04 22,52.539,-170.76
M 2.8 Southern Alaska,2012 04 22,59.745,-153.087
M 2.7 Alaska Peninsula,2012 04 22,54.848,-161.55
M 2.6 Fox Islands,2012 04 22,52.406,-169.555
M 2.6 Unimak Island Region,2012 04 22,53.713,-163.565
M 2.5 Southeastern Alaska,2012 04 22,59.118,-136.701
M 2.5 Northern Alaska,2012 04 22,65.401,-162.325
M 2.5 Northern California,2012 04 22,38.789,-122.734
M 6 Kermadec Islands Region,2012 04 23,-28.556,-177.412
M 5.7 Molucca Sea,2012 04 23,0.374,125.293
M 5.6 Kuril Islands,2012 04 23,48.397,154.739
M 5.2 Kepulauan Babar,2012 04 23,-7.22,129.226
M 5.1 Guatemala,2012 04 23,15.809,-89.172
M 5.1 South Of Tonga,2012 04 23,-24.008,-175.993
M 5 South Sandwich Islands Region,2012 04 23,-55.517,-27.674
M 5 Tonga,2012 04 23,-17.966,-175.17
M 5 South Of Tonga,2012 04 23,-24.007,-175.934
M 4.8 Tonga Region,2012 04 23,-23.917,-175.899
M 4.7 Carlsberg Ridge,2012 04 23,4.826,62.774
M 4.7 Southern East Pacific Rise,2012 04 23,-24.067,-115.878
M 4.6 Offshore Oaxaca,2012 04 23,16.178,-98.11
M 4.6 Kuril Islands,2012 04 23,48.352,154.226
M 4.6 Near S. Coast Of Honshu,2012 04 23,34.195,138.558
M 4.6 South Of Java,2012 04 23,-8.745,106.01
M 4.6 Kuril Islands,2012 04 23,44.178,146.867
M 4.6 Crete,2012 04 23,34.94,25.35
M 4.6 Iran-iraq Border Region,2012 04 23,32.78,46.78
M 4.5 North Indian Ocean,2012 04 23,2.693,89.632
M 4.5 Tonga,2012 04 23,-19.121,-175.184
M 4.5 Iran-iraq Border Region,2012 04 23,32.511,47.061
M 4.5 South Of Fiji Islands,2012 04 23,-24.502,179.918
M 4.4 Tajikistan,2012 04 23,38.366,73.571
M 4.4 Jujuy,2012 04 23,-23.036,-66.094
M 4.3 Oaxaca,2012 04 23,16.23,-98.037
M 4.3 Philippine Islands Region,2012 04 23,11.31,126.602
M 4.3 Mid-indian Ridge,2012 04 23,-42.633,83.862
M 4.3 Off W Coast Of Northern Sumatra,2012 04 23,3.892,92.554
M 4.2 Jujuy,2012 04 23,-24.025,-66.603
M 4.2 Offshore Chiapas,2012 04 23,15.307,-94.411
M 4.2 Western Turkey,2012 04 23,39.113,29.143
M 4.1 North Island Of New Zealand,2012 04 23,-37.332,176.908
M 4.1 Georgia (sak'art'velo),2012 04 23,42.317,45.253
M 4.1 Off W Coast Of Northern Sumatra,2012 04 23,1.133,95.542
M 4 Offshore El Salvador,2012 04 23,13.352,-90.231
M 4 Offshore Oaxaca,2012 04 23,16.002,-98.262
M 4 Offshore Oaxaca,2012 04 23,15.964,-98.197
M 4 Sumbawa Region,2012 04 23,-9.713,118.223
M 4 Dodecanese Islands,2012 04 23,36.09,25.14
M 4 Hindu Kush Region,2012 04 23,37.124,69.707
M 3.9 Greater Los Angeles Area,2012 04 23,33.502,-117.72
M 3.7 Northern Sumatra,2012 04 23,1.222,99.375
M 3.2 Fox Islands,2012 04 23,53.576,-167.315
M 3.2 Dominican Republic Region,2012 04 23,19.207,-68.663
M 3.1 Alaska Peninsula,2012 04 23,56.419,-156.187
M 2.9 Puerto Rico Region,2012 04 23,19.72,-65.512
M 2.7 Kodiak Island Region,2012 04 23,58.33,-152.748
M 2.6 Southern California,2012 04 23,33.141,-116.07
M 2 Greater Los Angeles Area,2012 04 23,34.09,-117.459
M 5.6 Carlsberg Ridge,2012 04 24,5.649,61.511
M 5.6 South Of Tonga,2012 04 24,-24.228,-175.95
M 5.5 Nicobar Islands,2012 04 24,8.868,93.949
M 5.5 Near East Coast Of Honshu,2012 04 24,35.621,140.477
M 5.1 North Indian Ocean,2012 04 24,1.154,91.724
M 5 Tonga Region,2012 04 24,-23.785,-175.999
M 4.9 South Of Kermadec Islands,2012 04 24,-32.704,-178.561
M 4.9 Solomon Islands,2012 04 24,-7.152,155.056
M 4.9 Fiji Region,2012 04 24,-17.727,-178.653
M 4.8 Nicobar Islands,2012 04 24,8.855,93.931
M 4.7 Near Coast Of Northern Peru,2012 04 24,-8.928,-79.392
M 4.7 Bougainville Region,2012 04 24,-5.309,154.095
M 4.6 South Of Fiji Islands,2012 04 24,-22.623,-176.869
M 4.6 Off W Coast Of Northern Sumatra,2012 04 24,1.024,95.535
M 4.6 Ryukyu Islands,2012 04 24,29.699,130.143
M 4.6 Nicobar Islands,2012 04 24,9.032,93.987
M 4.6 Offshore Antofagasta,2012 04 24,-22.239,-70.238
M 4.6 Kermadec Islands Region,2012 04 24,-28.647,-176.191
M 4.6 Near East Coast Of Honshu,2012 04 24,36.23,141.262
M 4.6 Iran-iraq Border Region,2012 04 24,32.42,46.958
M 4.6 Near N Coast Of Papua,2012 04 24,-1.73,134.43
M 4.5 South Of Kermadec Islands,2012 04 24,-32.722,-178.653
M 4.5 Near Coast Of Central Peru,2012 04 24,-15.212,-75.49
M 4.5 Kuril Islands,2012 04 24,49.233,155.771
M 4.5 Eastern Honshu,2012 04 24,37.876,139.825
M 4.5 Fiji Region,2012 04 24,-18.082,-178.389
M 4.5 Fiji Region,2012 04 24,-18.421,-177.899
M 4.5 Nicobar Islands,2012 04 24,8.84,93.84
M 4.5 Near N Coast Of Papua,2012 04 24,-1.756,134.35
M 4.5 Nicobar Islands,2012 04 24,8.802,93.902
M 4.5 Near East Coast Of Honshu,2012 04 24,35.691,140.689
M 4.4 Kuril Islands,2012 04 24,47.494,154.336
M 4.4 South Island Of New Zealand,2012 04 24,-42.501,172.724
M 4.4 Luzon,2012 04 24,18.27,120.089
M 4.3 Near East Coast Of Honshu,2012 04 24,39.156,142.237
M 4.3 Beaufort Sea,2012 04 24,72.356,-131.331
M 4.2 Off W Coast Of Northern Sumatra,2012 04 24,1.968,93.561
M 4.2 North Indian Ocean,2012 04 24,2.8,89.588
M 4.2 Vanuatu,2012 04 24,-17.671,167.258
M 4.2 Bonin Islands,2012 04 24,26.789,140.251
M 4.2 Molucca Sea,2012 04 24,0.799,126.716
M 4.1 North Island Of New Zealand,2012 04 24,-37.562,176.547
M 4.1 Offshore Oaxaca,2012 04 24,15.871,-98.197
M 4.1 Cook Strait,2012 04 24,-40.33,173.496
M 4.1 Oaxaca,2012 04 24,16.372,-98.329
M 4.1 Oaxaca,2012 04 24,16.374,-98.309
M 4 Guadeloupe Region,2012 04 24,16.045,-60.894
M 4 Offshore Oaxaca,2012 04 24,16.079,-98.474
M 4 Offshore Oaxaca,2012 04 24,16.181,-98.448
M 4 Offshore Chiapas,2012 04 24,14.777,-93.259
M 4 New Britain Region,2012 04 24,-5.864,151.358
M 4 Hindu Kush Region,2012 04 24,37.024,71.404
M 3.4 Mona Passage,2012 04 24,18.486,-68.285
M 3.4 Southern Alaska,2012 04 24,59.918,-152.257
M 3.4 Puerto Rico Region,2012 04 24,19.729,-66.02
M 3.3 Mona Passage,2012 04 24,18.173,-67.388
M 3.3 Southern California,2012 04 24,33.716,-116.841
M 3.2 Puerto Rico Region,2012 04 24,19.3,-67.062
M 2.9 Fox Islands,2012 04 24,52.345,-170.406
M 2.9 Puerto Rico Region,2012 04 24,18.949,-65.219
M 2.8 Puerto Rico Region,2012 04 24,18.539,-66.964
M 2.7 Maui Region,2012 04 24,20.535,-156.575
M 2.7 South Of Aleutian Islands,2012 04 24,52.217,-165.44
M 2.7 Alaska Peninsula,2012 04 24,56.932,-156.053
M 2.6 Fox Islands,2012 04 24,52.608,-169.712
M 2.6 Mona Passage,2012 04 24,18.183,-67.381
M 2.5 Southern California,2012 04 24,33.714,-116.844
M 1.9 Southern California,2012 04 24,33.712,-116.84
M 5.7 Nicobar Islands,2012 04 25,9.011,93.945
M 5.3 Nicobar Islands,2012 04 25,8.945,93.906
M 5.2 Southern Mid-atlantic Ridge,2012 04 25,-12.771,-14.631
M 5.1 Nicobar Islands,2012 04 25,8.826,93.882
M 5 New Britain Region,2012 04 25,-4.114,151.694
M 4.9 Off Coast Of Aisen,2012 04 25,-44.721,-79.388
M 4.9 Samar,2012 04 25,11.97,125.624
M 4.9 Fiji Region,2012 04 25,-20.314,-177.713
M 4.8 Tonga,2012 04 25,-19.981,-175.558
M 4.8 Guam Region,2012 04 25,13.141,143.345
M 4.8 South Of Fiji Islands,2012 04 25,-23.83,-176.013
M 4.7 Northern Algeria,2012 04 25,36.53,1.65
M 4.7 Off W Coast Of Northern Sumatra,2012 04 25,3.256,92.939
M 4.7 Galapagos Islands Region,2012 04 25,1.296,-90.617
M 4.7 Galapagos Islands Region,2012 04 25,1.159,-90.657
M 4.7 Near East Coast Of Honshu,2012 04 25,37.612,141.201
M 4.6 Southeast Of Easter Island,2012 04 25,-37.352,-95.323
M 4.6 Offshore Atacama,2012 04 25,-26.181,-70.851
M 4.6 Norwegian Sea,2012 04 25,72.968,6.239
M 4.6 Mariana Islands Region,2012 04 25,18,147.51
M 4.6 Southern Peru,2012 04 25,-16.275,-71.568
M 4.6 South Indian Ocean,2012 04 25,-3.542,87.319
M 4.6 Southern Xinjiang,2012 04 25,36.424,82.557
M 4.5 Democratic Republic Of The Congo,2012 04 25,-2.794,22.651
M 4.5 Nicobar Islands,2012 04 25,8.971,94.048
M 4.5 Aegean Sea,2012 04 25,40.256,25.074
M 4.5 Greece,2012 04 25,38.407,22
M 4.5 Nicobar Islands,2012 04 25,9.19,93.572
M 4.5 Southern Sumatra,2012 04 25,-4.281,102.798
M 4.5 Galapagos Islands Region,2012 04 25,1.285,-90.593
M 4.5 Near East Coast Of Honshu,2012 04 25,37.363,141.679
M 4.4 North Indian Ocean,2012 04 25,1.165,91.57
M 4.4 South Of Fiji Islands,2012 04 25,-23.33,179.977
M 4.4 Nicobar Islands,2012 04 25,8.832,93.898
M 4.4 Nicobar Islands,2012 04 25,8.947,93.676
M 4.3 Nicobar Islands,2012 04 25,8.952,93.963
M 4.3 Central Peru,2012 04 25,-8.089,-74.407
M 4.3 Nicobar Islands,2012 04 25,8.81,93.869
M 4.3 Off East Coast Of Honshu,2012 04 25,40.601,143.849
M 4.3 Andaman Islands,2012 04 25,11.61,92.482
M 4.3 Nicobar Islands,2012 04 25,8.657,93.879
M 4.2 Nicobar Islands,2012 04 25,8.897,93.918
M 4.1 Nicobar Islands,2012 04 25,8.982,94.117
M 4.1 Off W Coast Of Northern Sumatra,2012 04 25,1.15,95.64
M 4.1 Off W Coast Of Northern Sumatra,2012 04 25,1.118,95.571
M 4 Oaxaca,2012 04 25,17.002,-94.044
M 4 Off W Coast Of Northern Sumatra,2012 04 25,3.169,92.841
M 4 Offshore Jalisco,2012 04 25,18.871,-105.155
M 4 Offshore Chiapas,2012 04 25,14.876,-93.54
M 4 Oaxaca,2012 04 25,16.351,-98.229
M 4 Oaxaca,2012 04 25,16.305,-94.782
M 4 Nicobar Islands,2012 04 25,9.11,93.35
M 3.9 Vancouver Island,2012 04 25,50.55,-130.16
M 3.7 Dominican Republic Region,2012 04 25,17.98,-68.388
M 3.5 Andreanof Islands,2012 04 25,51.583,-179.725
M 3.2 Andreanof Islands,2012 04 25,51.363,-173.94
M 3 Gulf Of Santa Catalina,2012 04 25,33.137,-117.937
M 2.9 Northern Alaska,2012 04 25,67.573,-159.043
M 2.9 Baja California,2012 04 25,32.335,-115.327
M 2.7 Puerto Rico,2012 04 25,18.337,-66.299
M 2.7 Virgin Islands Region,2012 04 25,18.895,-65.133
M 2.6 Fox Islands,2012 04 25,53.347,-169.132
M 2.5 Andreanof Islands,2012 04 25,52.179,-174.732
M 2.5 Virgin Islands Region,2012 04 25,18.75,-64.614
M 1.9 Hawaii Region,2012 04 25,19.471,-154.863
M 5.6 Off W Coast Of Northern Sumatra,2012 04 26,2.696,94.459
M 5.1 Hokkaido,2012 04 26,41.485,141.818
M 5 Fiji Region,2012 04 26,-18.802,-177.879
M 4.9 Tonga Region,2012 04 26,-23.814,-175.994
M 4.8 Vanuatu,2012 04 26,-18.918,168.504
M 4.7 South Sandwich Islands Region,2012 04 26,-56.464,-25.68
M 4.6 Western Turkey,2012 04 26,39.124,29.079
M 4.5 Off W Coast Of Northern Sumatra,2012 04 26,3.517,92.689
M 4.4 Antofagasta,2012 04 26,-21.769,-68.617
M 4.4 Ceram Sea,2012 04 26,-3.436,131.208
M 4.4 Cochabamba,2012 04 26,-16.999,-64.937
M 4.3 North Indian Ocean,2012 04 26,3.585,87.903
M 4.3 Off East Coast Of Honshu,2012 04 26,37.04,143.508
M 4.3 Off W Coast Of Northern Sumatra,2012 04 26,0.226,92.277
M 4.3 Tonga Region,2012 04 26,-17.18,-171.906
M 4.2 Southwestern Siberia,2012 04 26,51.664,96.099
M 4.2 Tajikistan,2012 04 26,37.42,71.916
M 4.2 Off W Coast Of Northern Sumatra,2012 04 26,3.955,92.819
M 4.1 Molucca Sea,2012 04 26,1.235,126.426
M 4.1 Off W Coast Of Northern Sumatra,2012 04 26,2.57,94.468
M 4 Oaxaca,2012 04 26,16.276,-98.175
M 4 Off W Coast Of Northern Sumatra,2012 04 26,1.517,93.546
M 3.9 Central Alaska,2012 04 26,62.83,-150.81
M 3.8 Andreanof Islands,2012 04 26,52.061,-173.364
M 3.7 Near N Coast Of Papua,2012 04 26,-1.63,134.349
M 3.4 Dominican Republic Region,2012 04 26,18.249,-68.942
M 3.3 Mona Passage,2012 04 26,18.096,-68.066
M 3 Off Coast Of Northern California,2012 04 26,40.414,-126.161
M 2.9 Alaska Peninsula,2012 04 26,55.047,-160.405
M 2.9 Island Of Hawaii,2012 04 26,19.13,-155.55
M 2.8 Fox Islands,2012 04 26,52.832,-169.679
M 2.8 Andreanof Islands,2012 04 26,51.847,-178.671
M 2.5 Andreanof Islands,2012 04 26,51.5,-178.021
M 2.3 Oklahoma,2012 04 26,35.547,-96.751
M 2 Southern California,2012 04 26,34.151,-116.888
M 5 Sulawesi,2012 04 27,-2.638,121.92
M 4.9 Off East Coast Of Honshu,2012 04 27,39.875,143.029
M 4.9 Vancouver Island,2012 04 27,50.494,-130.064
M 4.9 South Of Tonga,2012 04 27,-24.219,-175.904
M 4.9 Prince Edward Islands Region,2012 04 27,-41.09,43.47
M 4.8 North Indian Ocean,2012 04 27,2.197,89.762
