Name,Description,Lat,Lon
M 3.1 North Of The Virgin Islands,2012 08 27,19.784,-64.212
M 3.1 Virgin Islands Region,2012 08 28,19.618,-64.443
M 3.1 Unimak Island Region,2012 08 28,53.768,-164.1
M 3.1 Virgin Islands Region,2012 08 28,19.506,-64.272
M 3.1 Virgin Islands Region,2012 08 29,19.549,-64.166
M 3.1 Virgin Islands Region,2012 08 29,19.338,-64.204
M 3.1 Virgin Islands Region,2012 08 29,19.629,-64.433
M 3.1 Virgin Islands Region,2012 08 29,19.431,-64.226
M 3.1 Virgin Islands Region,2012 08 29,19.534,-64.288
M 3.1 Virgin Islands Region,2012 08 30,19.731,-64.232
M 3.1 Virgin Islands Region,2012 08 30,19.266,-63.99
M 3.1 Virgin Islands Region,2012 08 30,19.635,-64.266
M 3.1 Virgin Islands Region,2012 08 30,19.656,-64.243
M 3.1 Virgin Islands Region,2012 08 30,19.677,-64.225
M 3.1 Virgin Islands Region,2012 08 30,19.616,-64.326
M 3.1 Virgin Islands Region,2012 08 30,19.735,-64.102
M 3.1 Virgin Islands Region,2012 08 30,19.509,-64.295
M 3.1 Virgin Islands Region,2012 08 31,19.717,-64.11
M 3.1 Rat Islands,2012 08 31,51.711,176.263
M 3.1 North Of The Virgin Islands,2012 08 31,19.761,-64.253
M 3.1 Virgin Islands Region,2012 08 31,19.577,-64.233
M 3.1 Virgin Islands Region,2012 08 31,19.466,-64.058
M 3.1 Virgin Islands Region,2012 08 31,19.62,-64.359
M 3.1 Virgin Islands Region,2012 08 31,19.67,-64.073
M 3.1 Virgin Islands Region,2012 08 31,19.662,-64.366
M 3.1 Virgin Islands Region,2012 08 31,19.566,-64.345
M 3.1 Virgin Islands Region,2012 08 31,19.722,-64.111
M 3.1 Virgin Islands Region,2012 08 31,19.633,-64.354
M 3.1 Virgin Islands Region,2012 08 31,19.544,-64.234
M 3.1 Virgin Islands Region,2012 08 31,19.505,-64.004
M 3.1 Northern Alaska,2012 09 01,65.982,-147.703
M 3.1 North Of The Virgin Islands,2012 09 01,19.83,-64.041
M 3.1 Virgin Islands Region,2012 09 01,18.952,-64.951
M 3.1 Virgin Islands Region,2012 09 01,19.59,-64.203
M 3.1 Alaska Peninsula,2012 09 01,55.684,-161.514
M 3.1 Virgin Islands Region,2012 09 01,19.694,-64.219
M 3.1 Virgin Islands Region,2012 09 01,19.605,-64.327
M 3.1 Virgin Islands Region,2012 09 01,19.272,-64.058
M 3.1 Virgin Islands Region,2012 09 01,19.567,-64.229
M 3.1 Virgin Islands Region,2012 09 01,19.541,-64.399
M 3.1 Virgin Islands Region,2012 09 02,19.267,-64.064
M 3.1 Virgin Islands Region,2012 09 02,19.709,-64.221
M 3.1 Virgin Islands Region,2012 09 03,19.744,-64.168
M 3.1 Virgin Islands Region,2012 09 03,18.773,-65.037
M 3.1 Virgin Islands Region,2012 09 03,19.295,-64.074
M 3.1 Virgin Islands Region,2012 09 04,19.553,-64.269
M 3.1 Virgin Islands Region,2012 09 04,19.629,-64.259
M 3.1 Virgin Islands Region,2012 09 04,19.695,-64.151
M 3.1 Virgin Islands Region,2012 09 04,19.268,-64.167
M 3.1 Virgin Islands Region,2012 09 05,19.635,-63.881
M 3.1 Virgin Islands Region,2012 09 05,19.683,-64.041
M 3.1 Baja California,2012 09 05,31.314,-115.402
M 3.1 Virgin Islands Region,2012 09 06,18.979,-65.018
M 3.1 Virgin Islands Region,2012 09 06,19.004,-64.377
M 3.1 North Of The Virgin Islands,2012 09 06,19.786,-64.007
M 3.1 Virgin Islands Region,2012 09 07,19.67,-64.285
M 3.1 Virgin Islands Region,2012 09 08,19.612,-64.408
M 3.1 Virgin Islands Region,2012 09 09,19.175,-64.251
M 3.1 Alaska Peninsula,2012 09 11,56.988,-155.092
M 3.1 Offshore Northern California,2012 09 11,38.792,-123.578
M 3.1 Fox Islands,2012 09 11,52.821,-169.708
M 3.1 Fox Islands,2012 09 11,52.76,-168.363
M 3.1 Fox Islands,2012 09 11,52.83,-168.566
M 3.1 Virgin Islands Region,2012 09 12,19.332,-63.854
M 3.1 Puerto Rico,2012 09 12,18.428,-66.67
M 3.1 Fox Islands,2012 09 12,53.94,-165.094
M 3.1 Virgin Islands Region,2012 09 12,19.534,-64.168
M 3.1 Virgin Islands Region,2012 09 13,19.13,-64.568
M 3.1 Rat Islands,2012 09 13,50.862,178.332
M 3.1 Andreanof Islands,2012 09 14,51.261,-178.295
M 3.1 Northern California,2012 09 14,40.438,-124.161
M 3.1 Bering Strait,2012 09 14,67.299,-167.094
M 3.1 Northern California,2012 09 14,40.44,-124.165
M 3.1 Virgin Islands Region,2012 09 14,19.475,-64.347
M 3.1 North Of The Virgin Islands,2012 09 14,19.786,-64.085
M 3.1 Virgin Islands Region,2012 09 15,19.394,-64.165
M 3.1 Dominican Republic Region,2012 09 15,18.586,-67.81
M 3.1 Puerto Rico Region,2012 09 16,19.592,-66.248
M 3.1 Puerto Rico Region,2012 09 16,19.071,-65.833
M 3.1 Virgin Islands Region,2012 09 16,19.629,-64.37
M 3.1 Virgin Islands Region,2012 09 16,19.721,-64.259
M 3.1 Off Coast Of Oregon,2012 09 17,42.427,-126.255
M 3.1 Virgin Islands Region,2012 09 17,19.633,-64.449
M 3.1 Bering Strait,2012 09 17,67.24,-166.524
M 3.1 Virgin Islands Region,2012 09 17,19.136,-64.917
M 3.1 Virgin Islands Region,2012 09 17,19.304,-64.517
M 3.1 Puerto Rico Region,2012 09 17,19.077,-67.493
M 3.1 Andreanof Islands,2012 09 17,53.035,-173.89
M 3.1 Puerto Rico Region,2012 09 18,19.376,-66.281
M 3.1 Bering Strait,2012 09 18,67.326,-166.875
M 3.1 Virgin Islands Region,2012 09 21,19.458,-64.165
M 3.1 Virgin Islands Region,2012 09 21,19.037,-64.288
M 3.1 Virgin Islands Region,2012 09 22,19.024,-64.288
M 3.1 Northern California,2012 09 22,38.826,-122.757
M 3.1 Ontario-quebec Bord Reg.,2012 09 22,45.465,-75.342
M 3.1 Puerto Rico Region,2012 09 23,19.264,-65.254
M 3.1 Puerto Rico Region,2012 09 23,19.251,-67.567
M 3.1 Virgin Islands Region,2012 09 23,19.677,-64.157
M 3.1 Virgin Islands Region,2012 09 23,19.102,-64.695
M 3.1 Virgin Islands Region,2012 09 23,19.007,-64.773
M 3.1 Virgin Islands Region,2012 09 23,18.911,-64.535
M 3.1 Virgin Islands Region,2012 09 23,19.01,-64.644
M 3.1 Virgin Islands Region,2012 09 24,19.02,-64.613
M 3.1 Virgin Islands Region,2012 09 24,19.517,-64.796
M 3.1 Unimak Island Region,2012 09 24,53.769,-164.085
M 3.1 Virgin Islands Region,2012 09 24,19.236,-64.715
M 3.1 Puerto Rico Region,2012 09 25,19.078,-65.417
M 3.1 Southern California,2012 09 25,33.159,-115.641
M 3.1 Virgin Islands Region,2012 09 26,19.151,-64.718
M 3.1 Baja California,2012 09 26,31.805,-114.997
M 3.1 Virgin Islands Region,2012 09 26,19.519,-64.322
M 3.1 Andreanof Islands,2012 09 26,51.58,-178.128
M 3.1 Andreanof Islands,2012 09 27,51.517,-178.116
M 3.1 Andreanof Islands,2012 09 27,51.514,-178.093
M 3.1 Virgin Islands Region,2012 09 27,19.676,-64.369
M 3.1 Andreanof Islands,2012 09 27,51.578,-178.043
M 3.1 Andreanof Islands,2012 09 27,51.485,-178.106
M 3.1 Andreanof Islands,2012 09 27,51.484,-178.128
M 3.1 Andreanof Islands,2012 09 27,51.568,-178.055
M 3.1 Andreanof Islands,2012 09 28,51.552,-178.117
M 3.1 Puerto Rico Region,2012 09 28,18.019,-65.392
M 3.1 Andreanof Islands,2012 09 28,51.486,-178.101
M 3.1 Andreanof Islands,2012 09 28,51.562,-178.105
M 3.1 Virgin Islands Region,2012 09 29,18.71,-65.05
M 3.1 Kenai Peninsula,2012 09 30,60.19,-149.091
M 3.1 Northern Texas,2012 09 30,32.815,-96.962
M 3.1 North Of The Virgin Islands,2012 09 30,19.969,-64.194
M 3.1 Virgin Islands Region,2012 09 30,19.676,-64.552
M 3.1 South Of Alaska,2012 09 30,53.688,-159.457
M 3.1 Andreanof Islands,2012 10 01,51.603,-178.057
M 3.1 Andreanof Islands,2012 10 01,51.582,-178.027
M 3.1 Mona Passage,2012 10 02,18.513,-67.368
M 3.1 Central California,2012 10 02,36.22,-118.318
M 3.1 Rat Islands,2012 10 02,50.087,178.994
M 3.1 North Of The Virgin Islands,2012 10 03,19.802,-64.287
M 3.1 Alaska Peninsula,2012 10 04,56.465,-158.697
M 3.1 Rat Islands,2012 10 04,51.288,177.842
M 3.1 Andreanof Islands,2012 10 05,52.077,-175.781
M 3.1 Virgin Islands Region,2012 10 05,19.642,-64.378
M 3.1 Rat Islands,2012 10 06,50.19,179.064
M 3.1 Rat Islands,2012 10 06,50.144,179.071
M 3.1 Southeastern Alaska,2012 10 07,59.041,-136.788
M 3.1 North Of The Virgin Islands,2012 10 07,19.786,-64.281
M 3.1 Virgin Islands Region,2012 10 07,19.155,-64.604
M 3.1 Southern Alaska,2012 10 08,59.938,-153.497
M 3.1 Andreanof Islands,2012 10 08,52.279,-172.788
M 3.1 Andreanof Islands,2012 10 09,51.483,-178.179
M 3.1 Central California,2012 10 10,36.586,-121.182
M 3.1 Puerto Rico Region,2012 10 11,18.864,-65.291
M 3.1 Puerto Rico Region,2012 10 11,19.077,-65.372
M 3.1 Nevada,2012 10 11,36.431,-114.432
M 3.1 Fox Islands,2012 10 12,53.061,-169.749
M 3.1 Yellowstone Nat. Park,2012 10 15,44.39,-111.04
M 3.1 Yellowstone Nat. Park,2012 10 15,44.39,-111.04
M 3.1 Virgin Islands Region,2012 10 15,18.749,-64.812
M 3.1 Virgin Islands Region,2012 10 15,19.704,-64.087
M 3.1 Northern Alaska,2012 10 17,65.183,-152.618
M 3.1 Puerto Rico Region,2012 10 17,19.096,-66.773
M 3.1 Virgin Islands Region,2012 10 17,19.671,-64.358
M 3.1 Andreanof Islands,2012 10 18,51.655,-175.225
M 3.1 Andreanof Islands,2012 10 19,51.654,-178.052
M 3.1 Andreanof Islands,2012 10 19,51.644,-178.04
M 3.1 Andreanof Islands,2012 10 20,51.09,-176.185
M 3.1 Andreanof Islands,2012 10 20,51.537,-178.167
M 3.1 Baja California,2012 10 20,32.531,-115.663
M 3.1 Central California,2012 10 21,36.307,-120.847
M 3.1 Virgin Islands Region,2012 10 21,19.045,-63.914
M 3.1 Fox Islands,2012 10 24,52.619,-168.942
M 3.1 Andreanof Islands,2012 10 24,51.294,-177.772
M 3.1 Dominican Republic Region,2012 10 27,17.414,-68.841
M 3.1 Virgin Islands Region,2012 10 27,19.619,-63.98
M 3.1 Southeastern Alaska,2012 10 29,58.754,-137.613
M 3.1 Southern Yukon Territory,2012 10 29,61.568,-140.969
M 3.1 Puerto Rico Region,2012 10 30,19.558,-65.271
M 3.1 Fox Islands,2012 10 30,53.065,-167.122
M 3.1 Puerto Rico Region,2012 10 31,18.288,-65.47
M 3.1 Puerto Rico Region,2012 11 01,19.4,-65.327
M 3.1 Puerto Rico Region,2012 11 01,19.475,-65.457
M 3.1 Virgin Islands Region,2012 11 01,19.557,-64.419
M 3.1 Dominican Republic Region,2012 11 02,17.709,-68.823
M 3.1 Off Coast Of Northern California,2012 11 03,41.794,-126.224
M 3.1 Carabobo,2012 11 03,10.2,-67.89
M 3.1 Puerto Rico Region,2012 11 04,19.35,-65.252
M 3.1 Utah,2012 11 04,39.446,-111.886
M 3.1 Rat Islands,2012 11 04,50.162,179.325
M 3.1 Utah,2012 11 06,41.286,-112.722
M 3.1 Alaska Peninsula,2012 11 06,56.666,-157.202
M 3.1 Puerto Rico Region,2012 11 07,18.951,-65.222
M 3.1 Puerto Rico Region,2012 11 08,19.646,-66.355
M 3.1 Dominican Republic Region,2012 11 08,17.217,-68.326
M 3.1 Andreanof Islands,2012 11 09,51.497,-178.223
M 3.1 Puerto Rico Region,2012 11 09,19.187,-65.632
M 3.1 Fox Islands,2012 11 10,52.9,-167.462
M 3.1 Kenai Peninsula,2012 11 11,59.036,-151.726
M 3.1 Gulf Of Alaska,2012 11 13,57.527,-142.838
M 3.1 Virgin Islands Region,2012 11 16,18.722,-64.462
M 3.1 Southern Alaska,2012 11 16,60.023,-152.881
M 3.1 Central Alaska,2012 11 17,63.091,-149.325
M 3.1 Andreanof Islands,2012 11 17,51.498,-178.2
M 3.1 Puerto Rico Region,2012 11 18,19.033,-65.421
M 3.1 Puerto Rico Region,2012 11 18,19.605,-67.729
M 3.1 Southern Alaska,2012 11 19,61.791,-151.632
M 3.1 Puerto Rico Region,2012 11 19,19.028,-65.403
M 3.1 Fox Islands,2012 11 19,52.242,-171.188
M 3.1 Fox Islands,2012 11 20,52.474,-171.995
M 3.1 Southern Alaska,2012 11 22,59.77,-152.772
M 3.1 Fox Islands,2012 11 23,52.256,-169.531
M 3.1 Puerto Rico Region,2012 11 23,19.351,-65.839
M 3.1 Andreanof Islands,2012 11 23,51.437,-177.014
M 3.1 Rat Islands,2012 11 24,50.13,179.078
M 3.1 Southeastern Alaska,2012 11 25,59.89,-140.145
M 3.1 Central Alaska,2012 11 26,62.198,-149.334
M 3.1 Central California,2012 11 27,37.53,-118.817
M 3.1 Puerto Rico Region,2012 11 27,18.56,-66.703
M 3.1 Central Alaska,2012 11 28,63.443,-151.169
M 3.1 Kodiak Island Region,2012 11 29,56.39,-152.142
M 3.1 Wyoming,2012 11 30,43.289,-106.768
M 3.1 Mona Passage,2012 12 01,18.34,-67.813
M 3.1 Central Alaska,2012 12 02,63.462,-151.252
M 3.1 Puerto Rico Region,2012 12 03,19.133,-66.471
M 3.1 Baja California,2012 12 04,32.061,-115.104
M 3.1 Puerto Rico Region,2012 12 05,18.662,-67.648
M 3.1 Kodiak Island Region,2012 12 06,57.334,-153.914
M 3.1 Mona Passage,2012 12 07,18.411,-67.3
M 3.1 Andreanof Islands,2012 12 07,51.493,-178.091
M 3.1 Andreanof Islands,2012 12 07,51.581,-179.632
M 3.1 Rat Islands,2012 12 07,51.932,179.124
M 3.1 Puerto Rico Region,2012 12 07,18.546,-66.513
M 3.1 Southern Alaska,2012 12 12,61.384,-151.794
M 3.1 Virgin Islands Region,2012 12 12,19.213,-64.487
M 3.1 Virgin Islands Region,2012 12 15,19.122,-65.08
M 3.1 Puerto Rico Region,2012 12 16,19.043,-65.362
M 3.1 Wyoming,2012 12 16,43.781,-109.093
M 3.1 Western Montana,2012 12 20,48.257,-115.901
M 3.1 Virgin Islands Region,2012 12 20,18.855,-64.313
M 3.1 Central California,2012 12 23,36.699,-121.332
M 3.1 Dominican Republic Region,2012 12 23,19.41,-67.85
M 3.1 Dominican Republic Region,2012 12 27,19.165,-68.059
M 3 Central Alaska,2012 01 01,63.337,-147.516
M 3 Mona Passage,2012 01 01,18.176,-67.379
M 3 Virgin Islands Region,2012 01 02,19.013,-65.105
M 3 Central Alaska,2012 01 02,62.926,-148.672
M 3 Baja California,2012 01 02,31.688,-115.955
M 3 Gulf Of Alaska,2012 01 02,58.673,-150.138
M 3 South Of Alaska,2012 01 03,52.691,-164.549
M 3 Andreanof Islands,2012 01 04,51.401,-178.116
M 3 Virgin Islands Region,2012 01 05,18.57,-64.448
M 3 Santa Barbara Channel,2012 01 06,34.398,-119.814
M 3 Puerto Rico Region,2012 01 06,18.641,-66.934
M 3 Southern Alaska,2012 01 07,60.652,-152.731
M 3 Mona Passage,2012 01 07,18.17,-67.354
M 3 Central Alaska,2012 01 08,62.66,-150.582
M 3 Wyoming,2012 01 08,42.898,-110.793
M 3 South Of Alaska,2012 01 09,53.174,-161.526
M 3 Central Alaska,2012 01 12,63.211,-152.819
M 3 Alaska Peninsula,2012 01 13,54.188,-162.505
M 3 South Dakota,2012 01 16,43.487,-102.996
M 3 Oklahoma,2012 01 17,35.378,-96.546
M 3 Fox Islands,2012 01 19,51.638,-170.378
M 3 Puerto Rico,2012 01 22,18.271,-65.823
M 3 Fox Islands,2012 01 22,51.768,-171.552
M 3 Utah,2012 01 24,37.403,-113.875
M 3 Southeastern Alaska,2012 01 25,59.419,-138.701
M 3 Fox Islands,2012 01 25,52.545,-166.91
M 3 Northern California,2012 01 26,38.814,-122.825
M 3 Indiana,2012 01 26,41.576,-85.49
M 3 Virgin Islands Region,2012 01 27,18.846,-64.29
M 3 Southern Alaska,2012 01 27,61.797,-150.185
M 3 Northern California,2012 01 30,38.82,-122.8
M 3 Northern Colombia,2012 01 31,10.294,-73.54
M 3 Unimak Island Region,2012 01 31,53.881,-163.822
M 3 Central Alaska,2012 02 01,63.111,-149.251
M 3 South Of Alaska,2012 02 02,52.645,-163.836
M 3 Southern Alaska,2012 02 02,60.018,-153.086
M 3 Central California,2012 02 03,36.233,-118.328
M 3 Andreanof Islands,2012 02 03,51.992,-172.783
M 3 Southern Texas,2012 02 04,28.845,-98.202
M 3 South Of Alaska,2012 02 05,52.398,-163.315
M 3 Dominican Republic Region,2012 02 05,18.859,-67.87
M 3 Fox Islands,2012 02 06,52.378,-167.692
M 3 Puerto Rico Region,2012 02 07,18.574,-66.803
M 3 South Of Alaska,2012 02 09,52.765,-163.305
M 3 Fox Islands,2012 02 09,51.958,-171.554
M 3 Central California,2012 02 09,36.824,-121.551
M 3 Off Coast Of Northern California,2012 02 09,40.34,-125.8
M 3 Southern California,2012 02 11,33.203,-115.552
M 3 Southern California,2012 02 12,32.776,-116.073
M 3 Andreanof Islands,2012 02 12,53.854,-172.088
M 3 Fox Islands,2012 02 13,53.301,-166.547
M 3 Southern California,2012 02 14,33.242,-116.252
M 3 Puerto Rico Region,2012 02 16,19.23,-66.499
M 3 Andreanof Islands,2012 02 16,51.429,-179.344
M 3 Utah,2012 02 16,39.625,-111.554
M 3 Nevada,2012 02 17,40.067,-119.575
M 3 Off Coast Of Northern California,2012 02 19,41.483,-125.346
M 3 Southern California,2012 02 20,33.212,-115.554
M 3 Central California,2012 02 20,35.554,-120.805
M 3 Virgin Islands Region,2012 02 21,19.249,-64.852
M 3 Dominican Republic Region,2012 02 21,19.273,-67.999
M 3 Island Of Hawaii,2012 02 22,19.425,-155.321
M 3 Puerto Rico Region,2012 02 22,18.892,-66.288
M 3 Alaska Peninsula,2012 02 23,54.811,-160.612
M 3 Alaska Peninsula,2012 02 24,57.863,-156.312
M 3 Off Coast Of Northern California,2012 02 26,41.961,-126.006
M 3 Alaska Peninsula,2012 02 27,54.221,-162.517
M 3 South Of Alaska,2012 02 27,53.535,-161.67
M 3 Northern California,2012 02 28,40.273,-124.321
M 3 Andreanof Islands,2012 02 29,52.566,-175.866
M 3 Oklahoma,2012 02 29,35.725,-97.168
M 3 Utah,2012 02 29,37.359,-113.842
M 3 Southern Alaska,2012 03 01,61.234,-150.16
M 3 Central Alaska,2012 03 02,62.18,-145.576
M 3 Unimak Island Region,2012 03 02,53.506,-163.167
M 3 Baja California,2012 03 02,32.194,-115.277
M 3 Virgin Islands Region,2012 03 03,18.961,-64.041
M 3 Fox Islands,2012 03 04,51.933,-169.536
M 3 Baja California,2012 03 05,32.335,-115.383
M 3 Virgin Islands Region,2012 03 05,17.944,-64.293
M 3 Puerto Rico Region,2012 03 07,18.995,-66.869
M 3 South Of Alaska,2012 03 09,53.254,-160.987
M 3 Fox Islands,2012 03 09,53.447,-165.458
M 3 Central California,2012 03 11,36.552,-121.102
M 3 Fox Islands,2012 03 12,53.705,-167.84
M 3 Unimak Island Region,2012 03 14,53.343,-164.429
M 3 Puerto Rico Region,2012 03 16,19.444,-66.487
M 3 Virgin Islands Region,2012 03 18,18.186,-64.77
M 3 Alaska Peninsula,2012 03 18,56.745,-156.921
M 3 South Of Alaska,2012 03 19,54.882,-157.329
M 3 Southern Alaska,2012 03 21,59.024,-152.182
M 3 Virgin Islands Region,2012 03 24,18.799,-64.414
M 3 Southern Alaska,2012 03 24,60.084,-152.977
M 3 Utah,2012 03 25,39.62,-112.19
M 3 Virginia,2012 03 26,37.906,-77.988
M 3 Puerto Rico Region,2012 03 26,18.822,-67.207
M 3 Baja California,2012 03 27,31.792,-116.014
M 3 Andreanof Islands,2012 03 27,52.073,-172.15
M 3 Puerto Rico Region,2012 03 27,18.908,-67.627
M 3 Baja California,2012 03 28,32.589,-115.696
M 3 Fox Islands,2012 03 30,52.381,-169.413
M 3 Andreanof Islands,2012 03 30,52.1,-175.63
M 3 Rat Islands,2012 03 30,51.603,179.669
M 3 Fox Islands,2012 03 30,51.787,-171.426
M 3 Channel Islands Reg.,2012 03 31,34.006,-118.831
M 3 South Of Alaska,2012 03 31,53.583,-162.838
M 3 Offshore Northern California,2012 03 31,40.357,-125.432
M 3 Channel Islands Reg.,2012 03 31,33.691,-119.136
M 3 Northern California,2012 04 01,38.81,-122.792
M 3 Southern California,2012 04 01,33.379,-116.853
M 3 Central California,2012 04 01,35.694,-121.148
M 3 Puerto Rico Region,2012 04 01,19.073,-67.743
M 3 Unimak Island Region,2012 04 03,53.491,-164.959
M 3 Fox Islands,2012 04 04,52.815,-169.588
M 3 Baja California,2012 04 04,32.608,-115.8
M 3 Fox Islands,2012 04 05,52.196,-171.253
M 3 Southern California,2012 04 05,33.854,-116.156
M 3 South Of Alaska,2012 04 06,52.286,-164.697
M 3 Central Alaska,2012 04 06,63.105,-150.751
M 3 Alaska Peninsula,2012 04 07,54.345,-161.131
M 3 Kodiak Island Region,2012 04 07,58.155,-151.092
M 3 Baja California,2012 04 08,32.625,-115.811
M 3 Central Alaska,2012 04 08,62.643,-151.299
M 3 South Of Alaska,2012 04 08,53.217,-161.4
M 3 Fox Islands,2012 04 09,52.76,-169.443
M 3 Virgin Islands Region,2012 04 10,19.213,-64.677
M 3 Alaska Peninsula,2012 04 11,56.125,-161.287
M 3 Northern Alaska,2012 04 12,66.645,-143.986
M 3 Kodiak Island Region,2012 04 13,57.878,-153.82
M 3 Alaska Peninsula,2012 04 13,56.31,-156.616
M 3 Oklahoma,2012 04 14,34.944,-96.001
M 3 Kodiak Island Region,2012 04 16,57.236,-153.666
M 3 Unimak Island Region,2012 04 17,53.847,-163.263
M 3 Alaska Peninsula,2012 04 18,57.396,-155.353
M 3 Virgin Islands Region,2012 04 20,19.315,-64.819
M 3 Alaska Peninsula,2012 04 20,54.248,-162.487
M 3 Andreanof Islands,2012 04 21,51.349,-175.452
M 3 Alaska Peninsula,2012 04 21,56.495,-158.167
M 3 Puerto Rico Region,2012 04 22,19.021,-66.012
M 3 Gulf Of Santa Catalina,2012 04 25,33.137,-117.937
M 3 Off Coast Of Northern California,2012 04 26,40.414,-126.161
M 3 Andreanof Islands,2012 04 28,51.851,-172.739
M 3 Puerto Rico Region,2012 04 28,18.908,-67.197
M 3 Virgin Islands Region,2012 05 01,18.851,-64.397
M 3 Unimak Island Region,2012 05 02,54.017,-164.698
M 3 Wyoming,2012 05 02,41.44,-110.787
M 3 Alaska Peninsula,2012 05 03,54.517,-161.62
M 3 Southern Alaska,2012 05 03,61.596,-148.22
M 3 Mona Passage,2012 05 04,18.202,-67.678
M 3 Virgin Islands Region,2012 05 05,18.597,-65.01
M 3 Virgin Islands Region,2012 05 05,18.171,-64.701
M 3 Central Alaska,2012 05 05,63.215,-150.587
M 3 Nevada,2012 05 05,40.886,-118.857
M 3 Island Of Hawaii,2012 05 06,19.375,-155.326
M 3 Virgin Islands Region,2012 05 06,19.608,-64.802
M 3 South Of Aleutian Islands,2012 05 07,51.921,-165.998
M 3 Puerto Rico Region,2012 05 09,18.629,-65.775
M 3 Northern Alaska,2012 05 10,66.659,-143.901
M 3 Baja California,2012 05 10,32.136,-115.24
M 3 Alaska Peninsula,2012 05 10,58.479,-156.018
M 3 Puerto Rico Region,2012 05 11,19.234,-65.243
M 3 Southeastern Alaska,2012 05 12,59.888,-141.02
M 3 Alaska Peninsula,2012 05 14,56.079,-156.446
M 3 Puerto Rico Region,2012 05 16,19,-65.856
M 3 South Of Alaska,2012 05 18,53.288,-161.948
M 3 Southern Alaska,2012 05 21,60.301,-153.551
M 3 Central Alaska,2012 05 21,62.349,-150.609
M 3 Puerto Rico Region,2012 05 22,19.102,-65.354
M 3 Virgin Islands Region,2012 05 23,18.688,-64.966
M 3 Puerto Rico,2012 05 24,17.992,-66.459
M 3 South Of Alaska,2012 05 24,55.699,-154.459
M 3 Virgin Islands Region,2012 05 25,19.084,-65.132
M 3 Puerto Rico Region,2012 05 25,19.063,-65.218
M 3 Virgin Islands Region,2012 05 25,19.243,-64.6
M 3 Andreanof Islands,2012 05 26,51.402,-176.78
M 3 Puerto Rico Region,2012 05 27,18.483,-66.277
M 3 Andreanof Islands,2012 05 28,52.116,-178.873
M 3 Mona Passage,2012 05 30,18.141,-67.855
M 3 Rat Islands,2012 05 30,51.627,178.789
M 3 Virgin Islands Region,2012 05 30,18.844,-64.955
M 3 Virgin Islands Region,2012 05 31,18.938,-64.428
M 3 Kenai Peninsula,2012 05 31,60.166,-151.651
M 3 Kodiak Island Region,2012 06 02,57.658,-154.753
M 3 South Of Alaska,2012 06 02,54.63,-154.038
M 3 South Of Alaska,2012 06 02,53.094,-162.207
M 3 Fox Islands,2012 06 03,52.453,-169.92
M 3 Northern California,2012 06 03,40.244,-121.182
M 3 Gulf Of Alaska,2012 06 03,59.452,-146.435
M 3 Virgin Islands Region,2012 06 04,17.991,-64.963
M 3 Central Alaska,2012 06 04,62.629,-149.677
M 3 Kodiak Island Region,2012 06 04,58.979,-152.237
M 3 Baja California,2012 06 05,32.092,-115.732
M 3 Oregon,2012 06 05,45.681,-122.945
M 3 Southern California,2012 06 06,35.79,-116.271
M 3 Puerto Rico Region,2012 06 07,18.964,-65.828
M 3 Unimak Island Region,2012 06 07,53.545,-164.961
M 3 Southern Alaska,2012 06 09,59.808,-153.21
M 3 Dominican Republic,2012 06 10,18.604,-68.426
M 3 Puerto Rico,2012 06 10,18.168,-66.942
M 3 Virgin Islands Region,2012 06 10,18.994,-65.102
M 3 Island Of Hawaii,2012 06 11,19.048,-155.364
M 3 Northern California,2012 06 12,41.273,-123.468
M 3 Bering Strait,2012 06 13,67.99,-168.2
M 3 Gulf Of Alaska,2012 06 14,56.147,-142.524
M 3 Baja California,2012 06 14,32.077,-115.707
M 3 Island Of Hawaii,2012 06 15,19.97,-155.55
M 3 Northern California,2012 06 15,38.833,-122.801
M 3 Island Of Hawaii,2012 06 15,19.381,-155.245
M 3 Virgin Islands Region,2012 06 17,18.97,-64.587
M 3 Northern California,2012 06 17,38.811,-122.82
M 3 Dominican Republic,2012 06 18,18.58,-68.866
M 3 Kenai Peninsula,2012 06 18,60.196,-151.038
M 3 Puerto Rico Region,2012 06 18,18.643,-67.372
M 3 Southern Alaska,2012 06 18,59.178,-153.638
M 3 Virgin Islands Region,2012 06 19,18.941,-64.876
M 3 Alaska Peninsula,2012 06 19,56.922,-155.899
M 3 Southern Alaska,2012 06 21,60.019,-152.757
M 3 Rat Islands,2012 06 21,51.381,179.678
M 3 Utah,2012 06 22,38.01,-111.083
M 3 Puerto Rico Region,2012 06 23,19.038,-67.118
M 3 Unimak Island Region,2012 06 23,53.179,-164.564
M 3 Mona Passage,2012 06 23,18.178,-67.354
M 3 Northern California,2012 06 24,36.94,-121.54
M 3 Anegada,2012 06 24,18.75,-64.376
M 3 Northern California,2012 06 24,38.844,-122.825
M 3 Southern California,2012 06 27,34.544,-118.984
M 3 Unimak Island Region,2012 06 28,53.385,-163.561
M 3 Virgin Islands Region,2012 06 28,18.688,-64.741
M 3 Dominican Republic Region,2012 06 29,17.906,-68.505
M 3 Fox Islands,2012 06 30,52.13,-170.544
M 3 Rat Islands,2012 07 01,50.267,178.499
M 3 Baja California,2012 07 01,32.209,-115.259
M 3 Bering Strait,2012 07 01,67.519,-167.635
M 3 Southeastern Alaska,2012 07 02,58.329,-133.471
